PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/kicad-dev-nightly","2023-01-03","2023-01-03 00:58:15.330959+00:00","Superseded","amd64","focal","kicad-nightly-symbols","202301030017+1b2e1022~10~ubuntu20.04.1",1,"202301030017"
"js-reynaud/kicad-dev-nightly","2023-01-03","2023-01-03 00:58:15.330959+00:00","Superseded","arm64","focal","kicad-nightly-symbols","202301030017+1b2e1022~10~ubuntu20.04.1",1,"202301030017"
"js-reynaud/kicad-dev-nightly","2023-01-03","2023-01-03 00:58:15.330959+00:00","Superseded","armhf","focal","kicad-nightly-symbols","202301030017+1b2e1022~10~ubuntu20.04.1",1,"202301030017"
"js-reynaud/kicad-dev-nightly","2023-01-03","2023-01-03 00:58:15.330959+00:00","Superseded","i386","focal","kicad-nightly-symbols","202301030017+1b2e1022~10~ubuntu20.04.1",1,"202301030017"
"js-reynaud/kicad-dev-nightly","2023-01-03","2023-01-03 00:58:15.330959+00:00","Superseded","ppc64el","focal","kicad-nightly-symbols","202301030017+1b2e1022~10~ubuntu20.04.1",1,"202301030017"
"js-reynaud/kicad-dev-nightly","2023-01-03","2023-01-03 00:58:15.330959+00:00","Superseded","riscv64","focal","kicad-nightly-symbols","202301030017+1b2e1022~10~ubuntu20.04.1",1,"202301030017"
"js-reynaud/kicad-dev-nightly","2023-01-03","2023-01-03 00:58:15.330959+00:00","Superseded","s390x","focal","kicad-nightly-symbols","202301030017+1b2e1022~10~ubuntu20.04.1",1,"202301030017"
"js-reynaud/ppa-kicad","2023-01-03","2023-01-03 00:53:47.293026+00:00","Superseded","amd64","focal","kicad-symbols","202301030018+1b2e1022~7~ubuntu20.04.1",8,"202301030018"
"js-reynaud/ppa-kicad","2023-01-03","2023-01-03 00:53:47.293026+00:00","Superseded","arm64","focal","kicad-symbols","202301030018+1b2e1022~7~ubuntu20.04.1",8,"202301030018"
"js-reynaud/ppa-kicad","2023-01-03","2023-01-03 00:53:47.293026+00:00","Superseded","armhf","focal","kicad-symbols","202301030018+1b2e1022~7~ubuntu20.04.1",8,"202301030018"
"js-reynaud/ppa-kicad","2023-01-03","2023-01-03 00:53:47.293026+00:00","Superseded","i386","focal","kicad-symbols","202301030018+1b2e1022~7~ubuntu20.04.1",8,"202301030018"
"js-reynaud/ppa-kicad","2023-01-03","2023-01-03 00:53:47.293026+00:00","Superseded","ppc64el","focal","kicad-symbols","202301030018+1b2e1022~7~ubuntu20.04.1",8,"202301030018"
"js-reynaud/ppa-kicad","2023-01-03","2023-01-03 00:53:47.293026+00:00","Superseded","riscv64","focal","kicad-symbols","202301030018+1b2e1022~7~ubuntu20.04.1",8,"202301030018"
"js-reynaud/ppa-kicad","2023-01-03","2023-01-03 00:53:47.293026+00:00","Superseded","s390x","focal","kicad-symbols","202301030018+1b2e1022~7~ubuntu20.04.1",8,"202301030018"
"js-reynaud/ppa-kicad","2023-01-04","2023-01-04 01:03:02.641891+00:00","Superseded","amd64","focal","kicad-symbols","202301040025+6e9ad7c3~7~ubuntu20.04.1",3,"202301040025"
"js-reynaud/ppa-kicad","2023-01-04","2023-01-04 01:03:02.641891+00:00","Superseded","arm64","focal","kicad-symbols","202301040025+6e9ad7c3~7~ubuntu20.04.1",3,"202301040025"
"js-reynaud/ppa-kicad","2023-01-04","2023-01-04 01:03:02.641891+00:00","Superseded","armhf","focal","kicad-symbols","202301040025+6e9ad7c3~7~ubuntu20.04.1",3,"202301040025"
"js-reynaud/ppa-kicad","2023-01-04","2023-01-04 01:03:02.641891+00:00","Superseded","i386","focal","kicad-symbols","202301040025+6e9ad7c3~7~ubuntu20.04.1",3,"202301040025"
"js-reynaud/ppa-kicad","2023-01-04","2023-01-04 01:03:02.641891+00:00","Superseded","ppc64el","focal","kicad-symbols","202301040025+6e9ad7c3~7~ubuntu20.04.1",3,"202301040025"
"js-reynaud/ppa-kicad","2023-01-04","2023-01-04 01:03:02.641891+00:00","Superseded","riscv64","focal","kicad-symbols","202301040025+6e9ad7c3~7~ubuntu20.04.1",3,"202301040025"
"js-reynaud/ppa-kicad","2023-01-04","2023-01-04 01:03:02.641891+00:00","Superseded","s390x","focal","kicad-symbols","202301040025+6e9ad7c3~7~ubuntu20.04.1",3,"202301040025"
"js-reynaud/ppa-kicad","2023-01-05","2023-01-05 00:27:03.361970+00:00","Superseded","amd64","focal","kicad-symbols","202301050017+405928fa~7~ubuntu20.04.1",10,"202301050017"
"js-reynaud/ppa-kicad","2023-01-05","2023-01-05 00:27:03.361970+00:00","Superseded","arm64","focal","kicad-symbols","202301050017+405928fa~7~ubuntu20.04.1",10,"202301050017"
"js-reynaud/ppa-kicad","2023-01-05","2023-01-05 00:27:03.361970+00:00","Superseded","armhf","focal","kicad-symbols","202301050017+405928fa~7~ubuntu20.04.1",10,"202301050017"
"js-reynaud/ppa-kicad","2023-01-05","2023-01-05 00:27:03.361970+00:00","Superseded","i386","focal","kicad-symbols","202301050017+405928fa~7~ubuntu20.04.1",10,"202301050017"
