PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/kicad-dev-nightly","2022-11-01","2022-11-01 20:39:45.799082+00:00","Superseded","amd64","focal","kicad-nightly-symbols","202211012016+829e24fc~10~ubuntu20.04.1",1,"202211012016"
"js-reynaud/kicad-dev-nightly","2022-11-01","2022-11-01 20:39:45.799082+00:00","Superseded","arm64","focal","kicad-nightly-symbols","202211012016+829e24fc~10~ubuntu20.04.1",1,"202211012016"
"js-reynaud/kicad-dev-nightly","2022-11-01","2022-11-01 20:39:45.799082+00:00","Superseded","armhf","focal","kicad-nightly-symbols","202211012016+829e24fc~10~ubuntu20.04.1",1,"202211012016"
"js-reynaud/kicad-dev-nightly","2022-11-01","2022-11-01 20:39:45.799082+00:00","Superseded","i386","focal","kicad-nightly-symbols","202211012016+829e24fc~10~ubuntu20.04.1",1,"202211012016"
"js-reynaud/kicad-dev-nightly","2022-11-01","2022-11-01 20:39:45.799082+00:00","Superseded","ppc64el","focal","kicad-nightly-symbols","202211012016+829e24fc~10~ubuntu20.04.1",1,"202211012016"
"js-reynaud/kicad-dev-nightly","2022-11-01","2022-11-01 20:39:45.799082+00:00","Superseded","riscv64","focal","kicad-nightly-symbols","202211012016+829e24fc~10~ubuntu20.04.1",1,"202211012016"
"js-reynaud/kicad-dev-nightly","2022-11-01","2022-11-01 20:39:45.799082+00:00","Superseded","s390x","focal","kicad-nightly-symbols","202211012016+829e24fc~10~ubuntu20.04.1",1,"202211012016"
"js-reynaud/kicad-dev-nightly","2022-11-04","2022-11-04 13:44:18.625773+00:00","Superseded","amd64","focal","kicad-nightly-symbols","202211041317+dac43fd1~10~ubuntu20.04.1",1,"202211041317"
"js-reynaud/kicad-dev-nightly","2022-11-04","2022-11-04 13:44:18.625773+00:00","Superseded","arm64","focal","kicad-nightly-symbols","202211041317+dac43fd1~10~ubuntu20.04.1",1,"202211041317"
"js-reynaud/kicad-dev-nightly","2022-11-04","2022-11-04 13:44:18.625773+00:00","Superseded","armhf","focal","kicad-nightly-symbols","202211041317+dac43fd1~10~ubuntu20.04.1",1,"202211041317"
"js-reynaud/kicad-dev-nightly","2022-11-04","2022-11-04 13:44:18.625773+00:00","Superseded","i386","focal","kicad-nightly-symbols","202211041317+dac43fd1~10~ubuntu20.04.1",1,"202211041317"
"js-reynaud/kicad-dev-nightly","2022-11-04","2022-11-04 13:44:18.625773+00:00","Superseded","ppc64el","focal","kicad-nightly-symbols","202211041317+dac43fd1~10~ubuntu20.04.1",1,"202211041317"
"js-reynaud/kicad-dev-nightly","2022-11-04","2022-11-04 13:44:18.625773+00:00","Superseded","riscv64","focal","kicad-nightly-symbols","202211041317+dac43fd1~10~ubuntu20.04.1",1,"202211041317"
"js-reynaud/kicad-dev-nightly","2022-11-04","2022-11-04 13:44:18.625773+00:00","Superseded","s390x","focal","kicad-nightly-symbols","202211041317+dac43fd1~10~ubuntu20.04.1",1,"202211041317"
"js-reynaud/kicad-dev-nightly","2022-11-10","2022-11-10 14:48:54.679726+00:00","Published","amd64","focal","kicad-nightly-footprints","202211101418+bd45a2697~14~ubuntu20.04.1",1,"202211101418"
"js-reynaud/kicad-dev-nightly","2022-11-10","2022-11-10 14:48:54.679726+00:00","Published","arm64","focal","kicad-nightly-footprints","202211101418+bd45a2697~14~ubuntu20.04.1",1,"202211101418"
"js-reynaud/kicad-dev-nightly","2022-11-10","2022-11-10 14:48:54.679726+00:00","Published","armhf","focal","kicad-nightly-footprints","202211101418+bd45a2697~14~ubuntu20.04.1",1,"202211101418"
"js-reynaud/kicad-dev-nightly","2022-11-10","2022-11-10 14:48:54.679726+00:00","Published","i386","focal","kicad-nightly-footprints","202211101418+bd45a2697~14~ubuntu20.04.1",1,"202211101418"
"js-reynaud/kicad-dev-nightly","2022-11-10","2022-11-10 14:48:54.679726+00:00","Published","ppc64el","focal","kicad-nightly-footprints","202211101418+bd45a2697~14~ubuntu20.04.1",1,"202211101418"
"js-reynaud/kicad-dev-nightly","2022-11-10","2022-11-10 14:48:54.679726+00:00","Published","riscv64","focal","kicad-nightly-footprints","202211101418+bd45a2697~14~ubuntu20.04.1",1,"202211101418"
"js-reynaud/kicad-dev-nightly","2022-11-10","2022-11-10 14:48:54.679726+00:00","Published","s390x","focal","kicad-nightly-footprints","202211101418+bd45a2697~14~ubuntu20.04.1",1,"202211101418"
"js-reynaud/kicad-dev-nightly","2022-11-11","2022-11-11 14:43:41.103157+00:00","Superseded","amd64","focal","kicad-nightly-symbols","202211111416+d431f91a~10~ubuntu20.04.1",1,"202211111416"
