PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","amd64","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","arm64","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","armhf","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","i386","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","ppc64el","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","riscv64","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Published","s390x","focal","kicad-nightly-demos","202110030040+da79a3dd69~134~ubuntu20.04.1",7,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Superseded","amd64","focal","kicad-nightly","202110030040+da79a3dd69~134~ubuntu20.04.1",6,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:16:19.860980+00:00","Superseded","amd64","focal","kicad-nightly-dbg","202110030040+da79a3dd69~134~ubuntu20.04.1",3,"202110030040"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:30:33.985011+00:00","Superseded","amd64","bionic","kicad-nightly","202110030045+da79a3dd69~134~ubuntu18.04.1",5,"202110030045"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:30:33.985011+00:00","Superseded","amd64","bionic","kicad-nightly-demos","202110030045+da79a3dd69~134~ubuntu18.04.1",5,"202110030045"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:30:33.985011+00:00","Superseded","arm64","bionic","kicad-nightly-demos","202110030045+da79a3dd69~134~ubuntu18.04.1",5,"202110030045"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:30:33.985011+00:00","Superseded","armhf","bionic","kicad-nightly-demos","202110030045+da79a3dd69~134~ubuntu18.04.1",5,"202110030045"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:30:33.985011+00:00","Superseded","i386","bionic","kicad-nightly-demos","202110030045+da79a3dd69~134~ubuntu18.04.1",5,"202110030045"
"js-reynaud/kicad-dev-nightly","2021-10-03","2021-10-03 02:30:33.985011+00:00","Superseded","ppc64el","bionic","kicad-nightly-demos","202110030045+da79a3dd69~134~ubuntu18.04.1",5,"202110030045"
