PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","amd64","trusty","libwxbase3.0-0","3.0.2-1~ubuntu14.04.1~ppa1",3
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","amd64","trusty","libwxgtk3.0-0","3.0.2-1~ubuntu14.04.1~ppa1",3
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","amd64","trusty","wx-common","3.0.2-1~ubuntu14.04.1~ppa1",1
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","i386","trusty","libwxgtk3.0-0","3.0.2-1~ubuntu14.04.1~ppa1",1
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","i386","trusty","libwxbase3.0-0","3.0.2-1~ubuntu14.04.1~ppa1",1
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","i386","trusty","python-wxgtk3.0","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",1
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","ppc64el","trusty","python-wxversion","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",3
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","powerpc","trusty","python-wxversion","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",3
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","i386","trusty","python-wxversion","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",3
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","armhf","trusty","python-wxversion","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",3
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","arm64","trusty","python-wxversion","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",3
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","amd64","trusty","python-wxversion","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",3
"js-reynaud/kicad-5","2018-10-03","2018-09-12 21:09:41.469894+00:00","Published","amd64","trusty","python-wxgtk3.0","3.0.1.1+dfsg-2~ubuntu14.04.1~ppa1",3
"js-reynaud/ppa-kicad","2018-10-03","2018-10-03 23:03:48.187143+00:00","Superseded","amd64","xenial","kicad-locale-nl","201810032237+1540~2~ubuntu16.04.1",1
"js-reynaud/ppa-kicad","2018-10-03","2018-10-03 23:03:48.187143+00:00","Superseded","amd64","xenial","kicad-locale-el","201810032237+1540~2~ubuntu16.04.1",1
"js-reynaud/ppa-kicad","2018-10-03","2018-10-03 23:03:48.187143+00:00","Superseded","amd64","xenial","kicad-locale-hu","201810032237+1540~2~ubuntu16.04.1",1
"js-reynaud/ppa-kicad","2018-10-03","2018-10-03 23:03:48.187143+00:00","Superseded","amd64","xenial","kicad-locale-it","201810032237+1540~2~ubuntu16.04.1",1
"js-reynaud/ppa-kicad","2018-10-03","2018-10-03 23:03:48.187143+00:00","Superseded","amd64","xenial","kicad-locale-ko","201810032237+1540~2~ubuntu16.04.1",1
"js-reynaud/ppa-kicad","2018-10-03","2018-10-03 23:03:48.187143+00:00","Superseded","amd64","xenial","kicad-locale-ru","201810032237+1540~2~ubuntu16.04.1",1
"js-reynaud/ppa-kicad","2018-10-03","2018-10-03 23:03:48.187143+00:00","Superseded","amd64","xenial","kicad-locale-fi","201810032237+1540~2~ubuntu16.04.1",1
