PPA,Date,Date published,Status,Arch,Ubuntu version,Package name,Package version,Download count,Short version
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:53:15.302082+00:00","Superseded","s390x","bionic","kicad-demo","201809011152+5cd7549~66~ubuntu18.04.1",6,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:53:15.302082+00:00","Superseded","ppc64el","bionic","kicad-demo","201809011152+5cd7549~66~ubuntu18.04.1",6,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:53:15.302082+00:00","Superseded","i386","bionic","kicad-demo","201809011152+5cd7549~66~ubuntu18.04.1",6,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:53:15.302082+00:00","Superseded","armhf","bionic","kicad-demo","201809011152+5cd7549~66~ubuntu18.04.1",6,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:53:15.302082+00:00","Superseded","arm64","bionic","kicad-demo","201809011152+5cd7549~66~ubuntu18.04.1",6,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:53:15.302082+00:00","Superseded","amd64","bionic","kicad-demo","201809011152+5cd7549~66~ubuntu18.04.1",6,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:53:15.302082+00:00","Superseded","amd64","bionic","kicad","201809011152+5cd7549~66~ubuntu18.04.1",54,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:43:39.578362+00:00","Superseded","amd64","xenial","kicad-dbg","201809011152+5cd7549~66~ubuntu16.04.1",5,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:43:39.578362+00:00","Superseded","s390x","xenial","kicad-demo","201809011152+5cd7549~66~ubuntu16.04.1",21,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:43:39.578362+00:00","Superseded","ppc64el","xenial","kicad-demo","201809011152+5cd7549~66~ubuntu16.04.1",21,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:43:39.578362+00:00","Superseded","powerpc","xenial","kicad-demo","201809011152+5cd7549~66~ubuntu16.04.1",21,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:43:39.578362+00:00","Superseded","i386","xenial","kicad-demo","201809011152+5cd7549~66~ubuntu16.04.1",21,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:43:39.578362+00:00","Superseded","armhf","xenial","kicad-demo","201809011152+5cd7549~66~ubuntu16.04.1",21,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:43:39.578362+00:00","Superseded","arm64","xenial","kicad-demo","201809011152+5cd7549~66~ubuntu16.04.1",21,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:43:39.578362+00:00","Superseded","amd64","xenial","kicad-demo","201809011152+5cd7549~66~ubuntu16.04.1",21,"201809011152"
"js-reynaud/ppa-kicad","2018-09-01","2018-09-01 14:43:39.578362+00:00","Superseded","amd64","xenial","kicad","201809011152+5cd7549~66~ubuntu16.04.1",76,"201809011152"
